Lat,Long,Geoid2016,NSN55,NSN55_NZVD16
-43.26666667,173.6666667,-11.397,0.3563,11.7533
-43.26666667,173.7,-11.393,0.3571,11.7501
-43.26666667,173.7333333,-11.399,0.358,11.757
-43.26666667,173.7666667,-11.389,0.3588,11.7478
-43.26666667,173.8,-11.374,0.3595,11.7335
-43.26666667,173.8333333,-11.348,0.3603,11.7083
-43.26666667,173.8666667,-11.318,0.3609,11.6789
-43.26666667,173.9,-11.289,0.3616,11.6506
-43.26666667,173.9333333,-11.269,0.3622,11.6312
-43.26666667,173.9666667,-11.264,0.3628,11.6268
-43.26666667,174,-11.272,0.3633,11.6353
-43.26666667,174.0333333,-11.293,0.3638,11.6568
-43.26666667,174.0666667,-11.322,0.3642,11.6862
-43.26666667,174.1,-11.356,0.3647,11.7207
-43.26666667,174.1333333,-11.391,0.3651,11.7561
-43.26666667,174.1666667,-11.429,0.3655,11.7945
-43.26666667,174.2,-11.469,0.3658,11.8348
-43.26666667,174.2333333,-11.511,0.3661,11.8771
-43.26666667,174.2666667,-11.554,0.3664,11.9204
-43.26666667,174.3,-11.606,0.3667,11.9727
-43.26666667,174.3333333,-11.663,0.367,12.03
-43.26666667,174.3666667,-11.728,0.3673,12.0953
-43.26666667,174.4,-11.796,0.3675,12.1635
-43.26666667,174.4333333,-11.868,0.3677,12.2357
-43.26666667,174.4666667,-11.94,0.3679,12.3079
-43.26666667,174.5,-12.013,0.368,12.381
-43.26666667,174.5333333,-12.088,0.3682,12.4562
-43.26666667,174.5666667,-12.164,0.3683,12.5323
-43.26666667,174.6,-12.241,0.3684,12.6094
-43.26666667,174.6333333,-12.321,0.3685,12.6895
-43.26666667,174.6666667,-12.4,0.3685,12.7685
-43.26666667,174.7,-12.478,0.3686,12.8466
-43.26666667,174.7333333,-12.555,0.3686,12.9236
-43.26666667,174.7666667,-12.635,0.3687,13.0037
-43.26666667,174.8,-12.714,0.3687,13.0827
-43.26666667,174.8333333,-12.799,0.3687,13.1677
-43.26666667,174.8666667,-12.887,0.3687,13.2557
-43.26666667,174.9,-12.979,0.3687,13.3477
-43.26666667,174.9333333,-13.075,0.3687,13.4437
-43.26666667,174.9666667,-13.169,0.3687,13.5377
-43.26666667,175,-13.26,0.3687,13.6287
-43.26666667,175.0333333,-13.344,0.3687,13.7127
-43.26666667,175.0666667,-13.423,0.3687,13.7917
-43.26666667,175.1,-13.496,0.3686,13.8646
-43.26666667,175.1333333,-13.569,0.3686,13.9376
-43.26666667,175.1666667,-13.639,0.3686,14.0076
-43.26666667,175.2,-13.7,0.3686,14.0686
-43.26666667,175.2333333,-13.751,0.3285,14.0795
-43.26666667,175.2666667,-13.793,0.3285,14.1215
-43.26666667,175.3,-13.828,0.3285,14.1565
-43.26666667,175.3333333,-13.855,0.3285,14.1835
-43.26666667,175.3666667,-13.873,0.3285,14.2015
-43.26666667,175.4,-13.888,0.3285,14.2165
-43.26666667,175.4333333,-13.901,0.3285,14.2295
-43.26666667,175.4666667,-13.906,0.3285,14.2345
-43.26666667,175.5,-13.91,0.3285,14.2385
-43.26666667,175.5333333,-13.908,0.3285,14.2365
-43.26666667,175.5666667,-13.905,0.3285,14.2335
-43.26666667,175.6,-13.896,0.3285,14.2245
-43.23333333,170.4333333,-12.299,0.3285,12.6275
-43.23333333,170.4666667,-12.574,0.3285,12.9025
-43.23333333,170.5,-12.879,0.3285,13.2075
-43.23333333,170.5333333,-13.104,0.3285,13.4325
-43.23333333,170.5666667,-13.525,0.3285,13.8535
-43.23333333,170.6,-13.665,0.3285,13.9935
-43.23333333,170.6333333,-13.936,0.3285,14.2645
-43.23333333,170.6666667,-13.95,0.3285,14.2785
-43.23333333,170.7,-14.044,0.3285,14.3725
-43.23333333,170.7333333,-14.172,0.3285,14.5005
-43.23333333,170.7666667,-14.398,0.3186,14.7166
-43.23333333,170.8,-14.69,0.3186,15.0086
-43.23333333,170.8333333,-15.083,0.3186,15.4016
-43.23333333,170.8666667,-15.162,0.3185,15.4805
-43.23333333,170.9,-15.452,0.3185,15.7705
-43.23333333,170.9333333,-15.462,0.3184,15.7804
-43.23333333,170.9666667,-15.359,0.3183,15.6773
-43.23333333,171,-15.428,0.3183,15.7463
-43.23333333,171.0333333,-15.323,0.3182,15.6412
-43.23333333,171.0666667,-15.441,0.3181,15.7591
-43.23333333,171.1,-15.354,0.318,15.672
-43.23333333,171.1333333,-15.18,0.3178,15.4978
-43.23333333,171.1666667,-15.024,0.3177,15.3417
-43.23333333,171.2,-14.908,0.3176,15.2256
-43.23333333,171.2333333,-14.875,0.3174,15.1924
-43.23333333,171.2666667,-14.887,0.3173,15.2043
-43.23333333,171.3,-14.951,0.3171,15.2681
-43.23333333,171.3333333,-14.944,0.317,15.261
-43.23333333,171.3666667,-14.807,0.3168,15.1238
-43.23333333,171.4,-14.735,0.3167,15.0517
-43.23333333,171.4333333,-14.785,0.3165,15.1015
-43.23333333,171.4666667,-14.787,0.3164,15.1034
-43.23333333,171.5,-14.855,0.3163,15.1713
-43.23333333,171.5333333,-14.965,0.3162,15.2812
-43.23333333,171.5666667,-15.012,0.3161,15.3281
-43.23333333,171.6,-15.17,0.316,15.486
-43.23333333,171.6333333,-15.434,0.3159,15.7499
-43.23333333,171.6666667,-15.258,0.3158,15.5738
-43.23333333,171.7,-15.069,0.3157,15.3847
-43.23333333,171.7333333,-14.991,0.3157,15.3067
-43.23333333,171.7666667,-15.014,0.3156,15.3296
-43.23333333,171.8,-15.004,0.3156,15.3196
-43.23333333,171.8333333,-15.06,0.3156,15.3756
-43.23333333,171.8666667,-14.862,0.3156,15.1776
-43.23333333,171.9,-14.689,0.3156,15.0046
-43.23333333,171.9333333,-14.605,0.3156,14.9206
-43.23333333,171.9666667,-14.495,0.3157,14.8107
-43.23333333,172,-14.476,0.3158,14.7918
-43.23333333,172.0333333,-14.433,0.3159,14.7489
-43.23333333,172.0666667,-14.409,0.316,14.725
-43.23333333,172.1,-14.339,0.3162,14.6552
-43.23333333,172.1333333,-14.22,0.3164,14.5364
-43.23333333,172.1666667,-14.115,0.3166,14.4316
-43.23333333,172.2,-13.979,0.3169,14.2959
-43.23333333,172.2333333,-13.861,0.3172,14.1782
-43.23333333,172.2666667,-13.748,0.3176,14.0656
-43.23333333,172.3,-13.638,0.3179,13.9559
-43.23333333,172.3333333,-13.534,0.3183,13.8523
-43.23333333,172.3666667,-13.431,0.3188,13.7498
-43.23333333,172.4,-13.335,0.3193,13.6543
-43.23333333,172.4333333,-13.242,0.3198,13.5618
-43.23333333,172.4666667,-13.154,0.3204,13.4744
-43.23333333,172.5,-13.075,0.321,13.396
-43.23333333,172.5333333,-13,0.3216,13.3216
-43.23333333,172.5666667,-12.934,0.3223,13.2563
-43.23333333,172.6,-12.83,0.323,13.153
-43.23333333,172.6333333,-12.732,0.3237,13.0557
-43.23333333,172.6666667,-12.64,0.3245,12.9645
-43.23333333,172.7,-12.557,0.3254,12.8824
-43.23333333,172.7333333,-12.496,0.3262,12.8222
-43.23333333,172.7666667,-12.433,0.3271,12.7601
-43.23333333,172.8,-12.391,0.3281,12.7191
-43.23333333,172.8333333,-12.354,0.329,12.683
-43.23333333,172.8666667,-12.317,0.33,12.647
-43.23333333,172.9,-12.279,0.3311,12.6101
-43.23333333,172.9333333,-12.236,0.3321,12.5681
-43.23333333,172.9666667,-12.193,0.3332,12.5262
-43.23333333,173,-12.15,0.3343,12.4843
-43.23333333,173.0333333,-12.106,0.3354,12.4414
-43.23333333,173.0666667,-12.06,0.3366,12.3966
-43.23333333,173.1,-12.015,0.3377,12.3527
-43.23333333,173.1333333,-11.97,0.3389,12.3089
-43.23333333,173.1666667,-11.928,0.3401,12.2681
-43.23333333,173.2,-11.888,0.3413,12.2293
-43.23333333,173.2333333,-11.852,0.3425,12.1945
-43.23333333,173.2666667,-11.818,0.3436,12.1616
-43.23333333,173.3,-11.79,0.3448,12.1348
-43.23333333,173.3333333,-11.756,0.346,12.102
-43.23333333,173.3666667,-11.725,0.3471,12.0721
-43.23333333,173.4,-11.693,0.3483,12.0413
-43.23333333,173.4333333,-11.664,0.3494,12.0134
-43.23333333,173.4666667,-11.632,0.3505,11.9825
-43.23333333,173.5,-11.593,0.3516,11.9446
-43.23333333,173.5333333,-11.545,0.3527,11.8977
-43.23333333,173.5666667,-11.495,0.3537,11.8487
-43.23333333,173.6,-11.431,0.3547,11.7857
-43.23333333,173.6333333,-11.384,0.3556,11.7396
-43.23333333,173.6666667,-11.349,0.3566,11.7056
-43.23333333,173.7,-11.33,0.3574,11.6874
-43.23333333,173.7333333,-11.316,0.3583,11.6743
-43.23333333,173.7666667,-11.293,0.3591,11.6521
-43.23333333,173.8,-11.28,0.3599,11.6399
-43.23333333,173.8333333,-11.26,0.3606,11.6206
-43.23333333,173.8666667,-11.238,0.3613,11.5993
-43.23333333,173.9,-11.218,0.3619,11.5799
-43.23333333,173.9333333,-11.204,0.3625,11.5665
-43.23333333,173.9666667,-11.198,0.3631,11.5611
-43.23333333,174,-11.206,0.3636,11.5696
-43.23333333,174.0333333,-11.227,0.3641,11.5911
-43.23333333,174.0666667,-11.256,0.3646,11.6206
-43.23333333,174.1,-11.288,0.365,11.653
-43.23333333,174.1333333,-11.324,0.3654,11.6894
-43.23333333,174.1666667,-11.361,0.3658,11.7268
-43.23333333,174.2,-11.399,0.3661,11.7651
-43.23333333,174.2333333,-11.439,0.3664,11.8054
-43.23333333,174.2666667,-11.484,0.3667,11.8507
-43.23333333,174.3,-11.535,0.367,11.902
-43.23333333,174.3333333,-11.591,0.3672,11.9582
-43.23333333,174.3666667,-11.654,0.3675,12.0215
-43.23333333,174.4,-11.722,0.3677,12.0897
-43.23333333,174.4333333,-11.794,0.3679,12.1619
-43.23333333,174.4666667,-11.867,0.368,12.235
-43.23333333,174.5,-11.943,0.3682,12.3112
-43.23333333,174.5333333,-12.021,0.3683,12.3893
-43.23333333,174.5666667,-12.099,0.3684,12.4674
-43.23333333,174.6,-12.179,0.3685,12.5475
-43.23333333,174.6333333,-12.257,0.3686,12.6256
-43.23333333,174.6666667,-12.336,0.3686,12.7046
-43.23333333,174.7,-12.414,0.3687,12.7827
-43.23333333,174.7333333,-12.489,0.3687,12.8577
-43.23333333,174.7666667,-12.564,0.3687,12.9327
-43.23333333,174.8,-12.639,0.3687,13.0077
-43.23333333,174.8333333,-12.716,0.3687,13.0847
-43.23333333,174.8666667,-12.798,0.3687,13.1667
-43.23333333,174.9,-12.888,0.3687,13.2567
-43.23333333,174.9333333,-12.976,0.3687,13.3447
-43.23333333,174.9666667,-13.064,0.3687,13.4327
-43.23333333,175,-13.15,0.3687,13.5187
-43.23333333,175.0333333,-13.233,0.3687,13.6017
-43.23333333,175.0666667,-13.313,0.3687,13.6817
-43.23333333,175.1,-13.392,0.3686,13.7606
-43.23333333,175.1333333,-13.464,0.3686,13.8326
-43.23333333,175.1666667,-13.535,0.3686,13.9036
-43.23333333,175.2,-13.596,0.3686,13.9646
-43.23333333,175.2333333,-13.649,0.3285,13.9775
-43.23333333,175.2666667,-13.694,0.3285,14.0225
-43.23333333,175.3,-13.732,0.3285,14.0605
-43.23333333,175.3333333,-13.763,0.3285,14.0915
-43.23333333,175.3666667,-13.788,0.3285,14.1165
-43.23333333,175.4,-13.81,0.3285,14.1385
-43.23333333,175.4333333,-13.827,0.3285,14.1555
-43.23333333,175.4666667,-13.839,0.3285,14.1675
-43.23333333,175.5,-13.846,0.3285,14.1745
-43.23333333,175.5333333,-13.849,0.3285,14.1775
-43.23333333,175.5666667,-13.845,0.3285,14.1735
-43.23333333,175.6,-13.84,0.3285,14.1685
-43.2,170.4333333,-12.081,0.3285,12.4095
-43.2,170.4666667,-12.32,0.3285,12.6485
-43.2,170.5,-12.546,0.3285,12.8745
-43.2,170.5333333,-12.781,0.3285,13.1095
-43.2,170.5666667,-13.107,0.3285,13.4355
-43.2,170.6,-13.344,0.3285,13.6725
-43.2,170.6333333,-13.438,0.3285,13.7665
-43.2,170.6666667,-13.604,0.3285,13.9325
-43.2,170.7,-13.832,0.3285,14.1605
-43.2,170.7333333,-14.166,0.3285,14.4945
-43.2,170.7666667,-14.399,0.3186,14.7176
-43.2,170.8,-14.592,0.3186,14.9106
-43.2,170.8333333,-14.823,0.3186,15.1416
-43.2,170.8666667,-15.134,0.3186,15.4526
-43.2,170.9,-15.337,0.3185,15.6555
-43.2,170.9333333,-15.582,0.3185,15.9005
-43.2,170.9666667,-15.435,0.3184,15.7534
-43.2,171,-15.527,0.3183,15.8453
-43.2,171.0333333,-15.451,0.3182,15.7692
-43.2,171.0666667,-15.559,0.3181,15.8771
-43.2,171.1,-15.407,0.318,15.725
-43.2,171.1333333,-15.212,0.3179,15.5299
-43.2,171.1666667,-15.254,0.3177,15.5717
-43.2,171.2,-15.339,0.3176,15.6566
-43.2,171.2333333,-15.215,0.3174,15.5324
-43.2,171.2666667,-15.352,0.3173,15.6693
-43.2,171.3,-15.283,0.3171,15.6001
-43.2,171.3333333,-15.159,0.317,15.476
-43.2,171.3666667,-14.992,0.3168,15.3088
-43.2,171.4,-14.901,0.3167,15.2177
-43.2,171.4333333,-14.925,0.3165,15.2415
-43.2,171.4666667,-14.99,0.3164,15.3064
-43.2,171.5,-15.048,0.3163,15.3643
-43.2,171.5333333,-15.103,0.3161,15.4191
-43.2,171.5666667,-15.169,0.316,15.485
-43.2,171.6,-15.436,0.3159,15.7519
-43.2,171.6333333,-15.486,0.3158,15.8018
-43.2,171.6666667,-15.347,0.3157,15.6627
-43.2,171.7,-15.157,0.3156,15.4726
-43.2,171.7333333,-15.053,0.3155,15.3685
-43.2,171.7666667,-15.003,0.3155,15.3185
-43.2,171.8,-14.971,0.3154,15.2864
-43.2,171.8333333,-14.917,0.3154,15.2324
-43.2,171.8666667,-14.849,0.3154,15.1644
-43.2,171.9,-14.795,0.3154,15.1104
-43.2,171.9333333,-14.721,0.3154,15.0364
-43.2,171.9666667,-14.73,0.3155,15.0455
-43.2,172,-14.731,0.3155,15.0465
-43.2,172.0333333,-14.655,0.3156,14.9706
-43.2,172.0666667,-14.599,0.3158,14.9148
-43.2,172.1,-14.539,0.3159,14.8549
-43.2,172.1333333,-14.412,0.3161,14.7281
-43.2,172.1666667,-14.369,0.3163,14.6853
-43.2,172.2,-14.255,0.3166,14.5716
-43.2,172.2333333,-14.161,0.3169,14.4779
-43.2,172.2666667,-14.023,0.3172,14.3402
-43.2,172.3,-13.902,0.3176,14.2196
-43.2,172.3333333,-13.792,0.318,14.11
-43.2,172.3666667,-13.68,0.3184,13.9984
-43.2,172.4,-13.558,0.3189,13.8769
-43.2,172.4333333,-13.449,0.3194,13.7684
-43.2,172.4666667,-13.35,0.32,13.67
-43.2,172.5,-13.269,0.3206,13.5896
-43.2,172.5333333,-13.195,0.3212,13.5162
-43.2,172.5666667,-13.102,0.3219,13.4239
-43.2,172.6,-12.997,0.3226,13.3196
-43.2,172.6333333,-12.877,0.3234,13.2004
-43.2,172.6666667,-12.769,0.3242,13.0932
-43.2,172.7,-12.675,0.325,13
-43.2,172.7333333,-12.599,0.3259,12.9249
-43.2,172.7666667,-12.535,0.3268,12.8618
-43.2,172.8,-12.485,0.3278,12.8128
-43.2,172.8333333,-12.445,0.3287,12.7737
-43.2,172.8666667,-12.408,0.3298,12.7378
-43.2,172.9,-12.37,0.3308,12.7008
-43.2,172.9333333,-12.33,0.3319,12.6619
-43.2,172.9666667,-12.284,0.333,12.617
-43.2,173,-12.239,0.3341,12.5731
-43.2,173.0333333,-12.192,0.3353,12.5273
-43.2,173.0666667,-12.144,0.3365,12.4805
-43.2,173.1,-12.093,0.3376,12.4306
-43.2,173.1333333,-12.043,0.3388,12.3818
-43.2,173.1666667,-11.995,0.3401,12.3351
-43.2,173.2,-11.951,0.3413,12.2923
-43.2,173.2333333,-11.908,0.3425,12.2505
-43.2,173.2666667,-11.869,0.3437,12.2127
-43.2,173.3,-11.83,0.3449,12.1749
-43.2,173.3333333,-11.789,0.3461,12.1351
-43.2,173.3666667,-11.755,0.3473,12.1023
-43.2,173.4,-11.719,0.3485,12.0675
-43.2,173.4333333,-11.684,0.3496,12.0336
-43.2,173.4666667,-11.653,0.3507,12.0037
-43.2,173.5,-11.616,0.3518,11.9678
-43.2,173.5333333,-11.569,0.3529,11.9219
-43.2,173.5666667,-11.511,0.354,11.865
-43.2,173.6,-11.449,0.355,11.804
-43.2,173.6333333,-11.376,0.3559,11.7319
-43.2,173.6666667,-11.318,0.3569,11.6749
-43.2,173.7,-11.274,0.3578,11.6318
-43.2,173.7333333,-11.234,0.3586,11.5926
-43.2,173.7666667,-11.201,0.3595,11.5605
-43.2,173.8,-11.182,0.3602,11.5422
-43.2,173.8333333,-11.165,0.361,11.526
-43.2,173.8666667,-11.15,0.3617,11.5117
-43.2,173.9,-11.136,0.3623,11.4983
-43.2,173.9333333,-11.128,0.3629,11.4909
-43.2,173.9666667,-11.126,0.3635,11.4895
-43.2,174,-11.133,0.364,11.497
-43.2,174.0333333,-11.151,0.3645,11.5155
-43.2,174.0666667,-11.178,0.3649,11.5429
-43.2,174.1,-11.208,0.3654,11.5734
-43.2,174.1333333,-11.242,0.3657,11.6077
-43.2,174.1666667,-11.278,0.3661,11.6441
-43.2,174.2,-11.315,0.3664,11.6814
-43.2,174.2333333,-11.356,0.3667,11.7227
-43.2,174.2666667,-11.401,0.367,11.768
-43.2,174.3,-11.451,0.3673,11.8183
-43.2,174.3333333,-11.507,0.3675,11.8745
-43.2,174.3666667,-11.57,0.3677,11.9377
-43.2,174.4,-11.639,0.3679,12.0069
-43.2,174.4333333,-11.712,0.3681,12.0801
-43.2,174.4666667,-11.787,0.3682,12.1552
-43.2,174.5,-11.865,0.3683,12.2333
-43.2,174.5333333,-11.944,0.3684,12.3124
-43.2,174.5666667,-12.025,0.3685,12.3935
-43.2,174.6,-12.106,0.3686,12.4746
-43.2,174.6333333,-12.187,0.3687,12.5557
-43.2,174.6666667,-12.265,0.3687,12.6337
-43.2,174.7,-12.344,0.3688,12.7128
-43.2,174.7333333,-12.418,0.3688,12.7868
-43.2,174.7666667,-12.491,0.3688,12.8598
-43.2,174.8,-12.561,0.3688,12.9298
-43.2,174.8333333,-12.635,0.3688,13.0038
-43.2,174.8666667,-12.712,0.3688,13.0808
-43.2,174.9,-12.789,0.3688,13.1578
-43.2,174.9333333,-12.869,0.3688,13.2378
-43.2,174.9666667,-12.953,0.3687,13.3217
-43.2,175,-13.037,0.3687,13.4057
-43.2,175.0333333,-13.12,0.3687,13.4887
-43.2,175.0666667,-13.201,0.3687,13.5697
-43.2,175.1,-13.281,0.3686,13.6496
-43.2,175.1333333,-13.355,0.3686,13.7236
-43.2,175.1666667,-13.426,0.3686,13.7946
-43.2,175.2,-13.486,0.3685,13.8545
-43.2,175.2333333,-13.539,0.3685,13.9075
-43.2,175.2666667,-13.583,0.3684,13.9514
-43.2,175.3,-13.624,0.3684,13.9924
-43.2,175.3333333,-13.657,0.3684,14.0254
-43.2,175.3666667,-13.686,0.3684,14.0544
-43.2,175.4,-13.713,0.3285,14.0415
-43.2,175.4333333,-13.735,0.3285,14.0635
-43.2,175.4666667,-13.752,0.3285,14.0805
-43.2,175.5,-13.766,0.3285,14.0945
-43.2,175.5333333,-13.771,0.3285,14.0995
-43.2,175.5666667,-13.772,0.3285,14.1005
-43.2,175.6,-13.768,0.3285,14.0965
-43.16666667,170.4333333,-11.92,0.3285,12.2485
-43.16666667,170.4666667,-12.108,0.3285,12.4365
-43.16666667,170.5,-12.277,0.3285,12.6055
-43.16666667,170.5333333,-12.494,0.3285,12.8225
-43.16666667,170.5666667,-12.725,0.3285,13.0535
-43.16666667,170.6,-12.945,0.3285,13.2735
-43.16666667,170.6333333,-13.138,0.3285,13.4665
-43.16666667,170.6666667,-13.47,0.3285,13.7985
-43.16666667,170.7,-13.784,0.3285,14.1125
-43.16666667,170.7333333,-14.13,0.3285,14.4585
-43.16666667,170.7666667,-14.316,0.3187,14.6347
-43.16666667,170.8,-14.681,0.3187,14.9997
-43.16666667,170.8333333,-14.908,0.3187,15.2267
-43.16666667,170.8666667,-15.063,0.3186,15.3816
-43.16666667,170.9,-15.327,0.3186,15.6456
-43.16666667,170.9333333,-15.431,0.3185,15.7495
-43.16666667,170.9666667,-15.288,0.3184,15.6064
-43.16666667,171,-15.36,0.3184,15.6784
-43.16666667,171.0333333,-15.598,0.3183,15.9163
-43.16666667,171.0666667,-15.519,0.3181,15.8371
-43.16666667,171.1,-15.408,0.318,15.726
-43.16666667,171.1333333,-15.363,0.3179,15.6809
-43.16666667,171.1666667,-15.548,0.3178,15.8658
-43.16666667,171.2,-15.539,0.3176,15.8566
-43.16666667,171.2333333,-15.523,0.3175,15.8405
-43.16666667,171.2666667,-15.503,0.3173,15.8203
-43.16666667,171.3,-15.418,0.3172,15.7352
-43.16666667,171.3333333,-15.356,0.317,15.673
-43.16666667,171.3666667,-15.132,0.3168,15.4488
-43.16666667,171.4,-15.125,0.3167,15.4417
-43.16666667,171.4333333,-15.217,0.3165,15.5335
-43.16666667,171.4666667,-15.35,0.3164,15.6664
-43.16666667,171.5,-15.273,0.3162,15.5892
-43.16666667,171.5333333,-15.287,0.3161,15.6031
-43.16666667,171.5666667,-15.338,0.316,15.654
-43.16666667,171.6,-15.408,0.3158,15.7238
-43.16666667,171.6333333,-15.575,0.3157,15.8907
-43.16666667,171.6666667,-15.482,0.3156,15.7976
-43.16666667,171.7,-15.288,0.3155,15.6035
-43.16666667,171.7333333,-15.195,0.3154,15.5104
-43.16666667,171.7666667,-15.186,0.3153,15.5013
-43.16666667,171.8,-15.186,0.3153,15.5013
-43.16666667,171.8333333,-14.99,0.3152,15.3052
-43.16666667,171.8666667,-14.944,0.3152,15.2592
-43.16666667,171.9,-14.911,0.3152,15.2262
-43.16666667,171.9333333,-14.896,0.3152,15.2112
-43.16666667,171.9666667,-14.884,0.3152,15.1992
-43.16666667,172,-14.963,0.3152,15.2782
-43.16666667,172.0333333,-14.955,0.3153,15.2703
-43.16666667,172.0666667,-14.8,0.3154,15.1154
-43.16666667,172.1,-14.71,0.3156,15.0256
-43.16666667,172.1333333,-14.58,0.3158,14.8958
-43.16666667,172.1666667,-14.49,0.316,14.806
-43.16666667,172.2,-14.427,0.3162,14.7432
-43.16666667,172.2333333,-14.42,0.3165,14.7365
-43.16666667,172.2666667,-14.303,0.3168,14.6198
-43.16666667,172.3,-14.188,0.3172,14.5052
-43.16666667,172.3333333,-14.13,0.3176,14.4476
-43.16666667,172.3666667,-13.991,0.318,14.309
-43.16666667,172.4,-13.808,0.3185,14.1265
-43.16666667,172.4333333,-13.687,0.319,14.006
-43.16666667,172.4666667,-13.588,0.3196,13.9076
-43.16666667,172.5,-13.482,0.3202,13.8022
-43.16666667,172.5333333,-13.39,0.3208,13.7108
-43.16666667,172.5666667,-13.268,0.3215,13.5895
-43.16666667,172.6,-13.14,0.3222,13.4622
-43.16666667,172.6333333,-13.023,0.323,13.346
-43.16666667,172.6666667,-12.901,0.3238,13.2248
-43.16666667,172.7,-12.796,0.3246,13.1206
-43.16666667,172.7333333,-12.714,0.3255,13.0395
-43.16666667,172.7666667,-12.648,0.3265,12.9745
-43.16666667,172.8,-12.597,0.3274,12.9244
-43.16666667,172.8333333,-12.555,0.3284,12.8834
-43.16666667,172.8666667,-12.518,0.3295,12.8475
-43.16666667,172.9,-12.479,0.3305,12.8095
-43.16666667,172.9333333,-12.437,0.3316,12.7686
-43.16666667,172.9666667,-12.391,0.3328,12.7238
-43.16666667,173,-12.342,0.3339,12.6759
-43.16666667,173.0333333,-12.29,0.3351,12.6251
-43.16666667,173.0666667,-12.236,0.3363,12.5723
-43.16666667,173.1,-12.182,0.3375,12.5195
-43.16666667,173.1333333,-12.126,0.3388,12.4648
-43.16666667,173.1666667,-12.073,0.34,12.413
-43.16666667,173.2,-12.022,0.3413,12.3633
-43.16666667,173.2333333,-11.973,0.3425,12.3155
-43.16666667,173.2666667,-11.925,0.3437,12.2687
-43.16666667,173.3,-11.877,0.345,12.222
-43.16666667,173.3333333,-11.829,0.3462,12.1752
-43.16666667,173.3666667,-11.784,0.3474,12.1314
-43.16666667,173.4,-11.742,0.3486,12.0906
-43.16666667,173.4333333,-11.704,0.3498,12.0538
-43.16666667,173.4666667,-11.669,0.351,12.02
-43.16666667,173.5,-11.632,0.3521,11.9841
-43.16666667,173.5333333,-11.589,0.3532,11.9422
-43.16666667,173.5666667,-11.533,0.3543,11.8873
-43.16666667,173.6,-11.466,0.3553,11.8213
-43.16666667,173.6333333,-11.389,0.3563,11.7453
-43.16666667,173.6666667,-11.308,0.3573,11.6653
-43.16666667,173.7,-11.233,0.3582,11.5912
-43.16666667,173.7333333,-11.173,0.359,11.532
-43.16666667,173.7666667,-11.126,0.3599,11.4859
-43.16666667,173.8,-11.094,0.3607,11.4547
-43.16666667,173.8333333,-11.072,0.3614,11.4334
-43.16666667,173.8666667,-11.06,0.3621,11.4221
-43.16666667,173.9,-11.052,0.3627,11.4147
-43.16666667,173.9333333,-11.045,0.3633,11.4083
-43.16666667,173.9666667,-11.043,0.3639,11.4069
-43.16666667,174,-11.047,0.3644,11.4114
-43.16666667,174.0333333,-11.062,0.3649,11.4269
-43.16666667,174.0666667,-11.083,0.3653,11.4483
-43.16666667,174.1,-11.11,0.3657,11.4757
-43.16666667,174.1333333,-11.143,0.3661,11.5091
-43.16666667,174.1666667,-11.178,0.3665,11.5445
-43.16666667,174.2,-11.217,0.3668,11.5838
-43.16666667,174.2333333,-11.261,0.3671,11.6281
-43.16666667,174.2666667,-11.308,0.3673,11.6753
-43.16666667,174.3,-11.361,0.3676,11.7286
-43.16666667,174.3333333,-11.42,0.3678,11.7878
-43.16666667,174.3666667,-11.486,0.368,11.854
-43.16666667,174.4,-11.556,0.3681,11.9241
-43.16666667,174.4333333,-11.63,0.3683,11.9983
-43.16666667,174.4666667,-11.705,0.3684,12.0734
-43.16666667,174.5,-11.783,0.3685,12.1515
-43.16666667,174.5333333,-11.862,0.3686,12.2306
-43.16666667,174.5666667,-11.941,0.3687,12.3097
-43.16666667,174.6,-12.023,0.3687,12.3917
-43.16666667,174.6333333,-12.104,0.3688,12.4728
-43.16666667,174.6666667,-12.186,0.3688,12.5548
-43.16666667,174.7,-12.266,0.3688,12.6348
-43.16666667,174.7333333,-12.344,0.3689,12.7129
-43.16666667,174.7666667,-12.419,0.3689,12.7879
-43.16666667,174.8,-12.491,0.3689,12.8599
-43.16666667,174.8333333,-12.561,0.3689,12.9299
-43.16666667,174.8666667,-12.63,0.3688,12.9988
-43.16666667,174.9,-12.704,0.3688,13.0728
-43.16666667,174.9333333,-12.778,0.3688,13.1468
-43.16666667,174.9666667,-12.857,0.3688,13.2258
-43.16666667,175,-12.939,0.3687,13.3077
-43.16666667,175.0333333,-13.024,0.3687,13.3927
-43.16666667,175.0666667,-13.109,0.3687,13.4777
-43.16666667,175.1,-13.19,0.3686,13.5586
-43.16666667,175.1333333,-13.266,0.3686,13.6346
-43.16666667,175.1666667,-13.333,0.3686,13.7016
-43.16666667,175.2,-13.388,0.3685,13.7565
-43.16666667,175.2333333,-13.435,0.3685,13.8035
-43.16666667,175.2666667,-13.477,0.3684,13.8454
-43.16666667,175.3,-13.514,0.3684,13.8824
-43.16666667,175.3333333,-13.549,0.3684,13.9174
-43.16666667,175.3666667,-13.58,0.3684,13.9484
-43.16666667,175.4,-13.607,0.3285,13.9355
-43.16666667,175.4333333,-13.632,0.3285,13.9605
-43.16666667,175.4666667,-13.652,0.3285,13.9805
-43.16666667,175.5,-13.667,0.3285,13.9955
-43.16666667,175.5333333,-13.676,0.3285,14.0045
-43.16666667,175.5666667,-13.681,0.3285,14.0095
